Screenshot,Center,Holes (0-5),Link 0,Link 1,Link 2,Link 3,Link 4,Link 5,Status,Who?,Notes,,,,,,,,This is a Dupe,Probably an Error
https://drive.google.com/open?id=1S7PFAo6KCoS9zNcOft1h4KmHjBStLwJ5,Blank,2,TDPDPST,DSBDPSH,HHTDPCH,BTBTBCC,THTCSSP,HPTTDTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667893879529275392/IMG_8fc6b493-0cb4-4dda-b2c6-6ff271956b9d.png,Blank,"3,5",TDPDTBB, CDBDHHB,BHBPTPC,PTHSSSH,TDPSBCT,HHHDDDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/030043ea2b98ef1bcacceb69ca5be274,Blank,"1,2,5",TDPDTSP,HTDTBCT,HCCTBBC,PDSPDPD,DHSPHPB,PBTTBCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 05.26.37.21.png,Blank,"1,2,3,4,5",TDPHBPB,DTHSHDT,STSSBSD,CHHHHSD,PDBHSTB,HBCHTBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667468924799156242/20200116143525_1.jpg,Plus,4,TDPHCCH,PDCHPDH,BBHDCTB,HTSPBBT,HTBHDSP,CHCSHSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/fa5ba349b04c21c538818322fc8f3ca2,Snake,"0,3",TDPPHDD,DSTTHTB,TSDPCPB,CHHBSST,HDSBSDP,THPHBSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667778140059336704/tiger_release_final_20200117_112306.png,Blank,"0,1,2,5",TDPPSCH,SHSTDHD,PSDDDBS,SPBHHCD,TCHDTPH,CHCSPSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667338097297719336/tiger_release_final_20200116_040152.png,Blank,5,TDPSPHP,PTCDPPH,PBCPCTP,BBSSCDP,DPDPCDB,HHHHDST,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1Ayi-hxyzK38iC5Jy3wRY9FW1fz9i6AAV,Blank,"1,3,5",TDPTTDD,PHSPBHD,BDDDTPS,DBSSCPD,HPDBBCS,CTCBCDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667778160779198544/a2df335175c063f1dc317d295173e912.png,Blank,2,TDSCDDD,CDBBHCB,SDTSPST,CSSBBHH,HSBCCBB,TBSPHHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/Kx65xjz,Blank,"0,4",TDSCHCP,SDSPTSD,HHCSHST,BTBPHPS,PDDHPHB,SPTCTBB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667521448126185512/667588953045467136/Destiny_2_Screenshot_2020.01.16_-_20.33.37.38.png?width=1202&height=677,Blank,0,TDSCHSH,HCPTTPP,CPBHPPS,SPSBDBH,DTSBBHH,DBBTSDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667521448126185512/667584081214570496/Destiny_2_Screenshot_2020.01.16_-_20.21.09.14.png?width=1202&height=677,Blank,2,TDSCTHT,CDBPDBP,SBBSTSB,SDCDHPT,BTPCPTD,TPCDDHD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667439049887449122/667439470479540224/IMG_20200115_130924.jpg,Blank,"1,4,5",TDSDBCD,BPHSSPS,DPTPBHB,TPHDTSP,THBPSTD,CBDHTST,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/223ae0d3dcbf1a3973b1579b9b21f9d4,Blank,"0,2,5",TDSDSPC,HCCSSPP,SPSHPCC,PDCHPPS,DPTDBPB,HDHHBTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://ctrlv.cz/xDIC,Blank,"1,4",TDSDTPT,PBCPHCD,TSSPTTC,BHCBDPC,PDDHPSD,BSCPSCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/547576011185979418/667218381023346707/tiger_release_final_20200115_210720.png,Blank,4,TDSHBPB,HTCCBHC,CTSPHDB,HBBSBSC,BPPCDTC,TPCPTCP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/lGPLxwp,Clover,"0,4",TDSHSCD,TTTBDHD,BCDSCSD,HHCHSDH,PDDBHPP,TCCSBCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/547151149501775895/667171321280462884/20200115135026_1.jpg?width=1043&height=587,Blank,"0,3",TDSPTHP,BBBBBBB,BBBBBBB,HDPBCSP,TBSBCBT,CPBHPPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667869313423638539/667912892854698004/Destiny_2_Screenshot_2020.01.17_-_21.00.04.33.png,Blank,"2,5",TDSSHBC,SPTTBSS,HDCBSHS,PHBPBDP,HTCCBHC,PDHHBTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/fd4c879b3e15880394fea7af284ef6d6,Blank,"2,5",TDSSHBC,SPTTBSS,HDCBSHS,PHBPBDP,HTCCBHC,PDHHBTC,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://i.gyazo.com/thumb/1200/ab4e1e670733f7f66594f004ff749e89-png.jpg,Diamond,"1,2",TDSTBPB,BBCBPCD,DHSPTTH,PTSHTPP,STCCSPB,BPTDDHH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667832929564491776/17-01-2020_20-46-15-w553os00.png,Diamond,"1,2",TDSTBPB,BBCBPCD,DHSPTTH,PTSHTPP,STCCSPB,BPTDDHH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667145204385579009/668142334931763230/tiger_release_final_20200118_181541.png,Clover,"0,1,4,5",TDSTCDS,DBSHTCT,BHBCSCD,CSTTSCC,TPSTSTP,SBPTPSD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668142334931763230/tiger_release_final_20200118_181541.png,Clover,"0,1,4,5",TDSTCDS,DBSHTCT,BHBCSCD,CSTTSCC,TPSTSTP,SBPTPSD,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/664799760485711882/667161680354082836/20200116075510_1.jpg,Blank,"0,2,3,4",TDSTSSB,CDTPSHD,HCDCDCP,PCDBSSC,HPSPCCH,BHSCPHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://steamuserimages-a.akamaihd.net/ugc/773991009117746989/9070FCE49F835582F14E786FDFB0F610A1D44851/,Hexagon,"2,5",TDTBCTC,DPCTBTD,CHHSTCT,CSHTHBD,STCPPPC,DCHTDDP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667475450234404903/save_0.png,Clover,5,TDTBHBT,TPHHHBH,BBBBBBB,BBBBBBB,BBBBBBB,DBSPCCC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/d5b6fc1c2a2621dc721d046b7058b6a9,Blank,4,TDTCDBH,THCTCCB,HDSBSTS,DSPPSSC,HBCSCHP,CSSTTHC,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1JdbdINnO94FzTP3Xwy10GPlB7KuMq80S,Blank,"2,5",TDTCPCH,TPTBBSD,TSSDBPD,PBTHBTS,TDSSHTP,HSHSDDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/4cff665e0e5285b48180179903e0fb9e,Blank,"0,3",TDTCPPC,TTHSCSD,SBBBSDD,SHBPCBP,BBBBBBB,BBBBBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/kqANQDq,Blank,"0,2,3,5",TDTCSTS,HSTHHTC,PBPCBCB,BDCBHSP,THTPPTB,DPSBHSH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/LbCi3P5,Blank,"1,4,5",TDTDCBC,THBCDHT,DDPBSPH,PHDCPHP,SDDBPST,HBCBCBS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667563837389537280/20200116204422_1.jpg,Blank,3,TDTHPSD,HDCTTSC,BPPHCDB,STBCCCD,BBCTHPT,SSTHBSC,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/xgW3wc2,Blank,3,TDTHPSD,HDCTTSC,BPPHCDB,STBCCCD,BBCTHPT,SSTHBSC,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/file/d/1tx0BE0bWwdyE6M_Q-uWdVWKHqS67ryKQ/view?usp=sharing,Blank,"1,3",TDTPBHS,SPDDHTT,PSHPHBP,HDSBDTP,CDSBDPH,PDSPPHD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/a9ae68307335bacc170bea169e7d3a7f,Snake,"1,5",TDTPCBS,DSPHPPC,PSTBHHP,CDHBSTP,HPBHTTP,BPPTPCB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/bd143b4c3bb655f144d183fa5ba5d6ae,Blank,0,TDTPPHH,PBCDBBH,DHDSSDC,CDTPTTP,SCCSCTC,DCTTPHS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://paste.pics/52d556b3deed453718cdb5e2dfb34ea0,Blank,"1,5",TDTPSSH,BHPTHSC,CCBCHCD,CCTPTTP,CHSSPHP,HCCTBBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/cNSk9oF,Blank,"0,2,5",TDTSSHH,CDPCDTT,PHPCSCB,BBHHHDB,BPTPTSC,CCDCPDS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/f6ae63dc7cbcfc12ac612857e583ff2b,Hexagon,"0,3",TDTTDDD,PBDPTDT,SPCTSCD,CPBCDDH,CHHHTBC,BCHTBBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666872924967403550/667145728128319498/corridors_of_time.jpg?width=1202&height=677,Blank,"0,3",TDTTPCT,BBBBBBB,BBBBBBB,DDDCTHC,THDDSDB,SDPSTDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/40d7e758f81935192eab648e556154ca,Blank,"1,4",TDTTTHT,CHHBDSH,SCBSPBP,BBHCPBC,PCBDSPS,BHPPCPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667361283217031188/Destiny_2_16_01_2020_14_33_59.png,Plus,"0,4",THBBCBH,PBHDCDD,PDSSDDD,SPCTSTH,BPHPTBT,THSDBDD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/3ea6c6a5616224cfdfe92d1de4d30018,Blank,"1,5",THBBTTS,PTBHDBD,TPBHHSP,CPBBPCH,PCTHHHD,PCSHCTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667219247017099294/Screenshot_503.jpg,Blank,"2,4,5",THBCDSD,SHCCBHB,TDDCDBP,CTTTTHT,HTTSSBB,DBDPBTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667869313423638539/667925092831068163/Destiny_2_Screenshot_2020.01.17_-_21.53.25.44.png,Blank,"1,3,4",THBCTHT,DSTBDBC,HSPHTCS,PPDHSDS,HPBPPCS,CHCSPPB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/f0df49e5a48b30d85a2303330075f768-png.jpg,Blank,"2,5",THBDDBC,HBSSBHS,BCHPBTD,DDBCBSS,PHTBDSC,DDBCSPC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
20200117122848_1.jpg,Blank,"0,5",THBDPDB,DHPDCPH,SHCBSDD,CPBHPCH,TTCPDTS,CTBCDSP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/wulQkx5,Blank,"2,5",THBHBHH,TPPHCPH,BPBCTTH,HBHCTPD,PDDTSBT,BHHSHCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/E2AfzCI,Plus,"0,3,4",THBHBSC,TTTHBPD,SPPCHCT,STSPPHD,TDDHHTS,TSCSCDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666872924967403550/667182569854337024/PS_Messages_20200115_194207.jpg,Blank,5,THBPPHT,PPDDBCP,BPHDTHS,DSCDBPS,PSHPSCD,SHDDHHS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667596530798166017/667596971178983424/tiger_release_final_20200116_235746.png?width=1202&height=677,Blank,"1,4,5",THBPPSC,BSHTDHP,BTPDSBS,TTCHCDB,SDCHPBC,PDHHPCB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667916725655699466/tiger_release_final_20200117_201607.png,Blank,"0,5",THBSPDB,DHPDCPH,SHCBSDD,CPBHPCH,TTCPDTS,CTBCDSP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1Xsgh_OykiKfH94-m9Uw_k9K554-zIwI-,Blank,"1,2,3,4,5",THBTTSB,CBPSBDP,STCBTBD,PCDPPPS,CDPBDHC,DTHHTSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668283546099777548/image1.jpg,Blank,"1,2,3,4,5",THBTTSB,CBPSBDP,STCBTBD,PCDPPPS,CDPBDHC,DTHHTSS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667486768941236235/667554704602955777/Destiny_2_Screenshot_2020.01.16_-_19.11.12.81.png,Blank,5,THCBCPH,STHCSTT,HCHSTTT,SBTTHDT,TTTSPDB,CPTTSPT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 02.50.12.09.png,Blank,"2,4,5",THCBPBS,DTPCCSH,CTBTDCH,TSDPCTH,PPDDPPP,BTCPTHH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1udz4a21F7TnhEnwUOMROySr1EVnCQ1Th,Blank,"2,4,5",THCBPBS,DTPCCSH,CTBTDCH,TSDPCTH,PPDDPPP,BTCPTHH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1gmHiQfXccmpzEQeKeabNi7cuDFx0iXBg,Blank,"1,4",THCCBSD,TTCSPSD,BCDBBST,DCTBTHH,CHHBDHH,HDDCPBT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667865590589030401/667899002901233674/tiger_release_final_20200118_020545.png,Blank,"1,4",THCCBSD,TTCSPSD,BCDBBST,DCTBTHH,CHHBDHH,HDDCPBT,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1FNLpgQCjz3hvlN1ZkroGzjIhM6g8aK5d,Diamond,"2,3,5",THCCDPC,SBPTHTC,DHTTHHP,TCHCTPT,TCPTTBT,DTPSHPH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667309341157883904/image2.jpg,Blank,2,THCCHSC,SDBCTDB,CPTBHBT,BHCTDBS,SCCSPHH,BPSTTTH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 01.39.38.89.png,Blank,5,THCCPPH,PBDBDBT,DBCSSTP,PPDSHCD,CPBDSBT,DSSCTSP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://prnt.sc/qot5pl,Blank,4,THCCSDS,TPPSDCC,CHHDTCP,THCCCBD,BHTHTHC,THTBTHH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/fxtIrNK.png,Diamond,4,THCCTTD,CSPDDTH,CHCHSBP,SHPPCHH,BCPDPBB,TPSSPSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/bc6100daa569fc3d4886116668560cb5,Blank,"1,3",THCHSST,HHPSBTH,CPCPBCD,HBPCSTD,BBBBBBB,BBBBBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://prnt.sc/qot08z,Blank,4,THCHTHS,PDTCHDD,CTDCBDD,HHPHCHC,CHSTCBB,HDBPCSH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 01.55.30.21.png,Blank,4,THCPDBS,SDDCHTD,PSDBDPP,SCCCDSD,SCBCCCP,TPHSTCH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/510099497766879232/667282061454868491/hunter_1.png,Blank,"0,1,3",THCSTBD,SPBCPDD,PSSTSCC,DHTPSPS,TSHDDPP,HPSPTHC,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/eb2a5729d244bab7869f0ad2e18616b1,Blank,"3,5",THCSTHD,BBBBBBB,BBBBBBB,TDSPTHP,HCPTTPP,HCHCSBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/2ff539ac8c0370023f9abbea3fe1904c,Blank,"1,4,5",THCTCCP,DPCHBDT,BSCHCPT,CHDCHDS,HBCPHBS,BHDTPPC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/f99b79d9cc68169f71d185a695f69759,Blank,"2,4",THDBBDS,CPTSPDD,BCSTBCS,TTPPBBT,CHHBDSH,THHHDBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/gallery/hAwKfNh,Blank,"2,4",THDBBDS,CPTSPDD,BCSTBCS,TTPPBBT,CHHBDSH,THHHDBT,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667487076723195914/667823376328294472/7c91dae1f6c9fe5ef81e5d323c82ac23.png,Snake,"1,4",THDBSHT,CBHBSDS,TBTSBCD,TSCPSBC,BHCBTBS,CDDTSCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/91152ca13d42afe2d5d888659530d83f,Blank,4,THDCBBH,DBPPCBB,SDCDPPC,PSDPTTD,BSCDTHC,SCSHTHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/228c560a6d7771c269f340ce2e25cac1,Blank,"1,4,5",THDDSTD,HPHHSHH,BSBPTBH,BTBTPCD,PBTBCTD,PSPSHCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/059b7c9d50bcf13262647d94ebd91733,Blank,"1,2,4",THDDTBP,SHSBCHB,TDTHCDD,TPCBDPB,TCHTSPT,SSTPBPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/Xtjhl3k,Diamond,"4,5",THDHBSP,DDTHSCD,CBHTBSB,TDCPCPB,CDBBDPC,SHCHTDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/c2X34Z0,Blank,"0,1,4,5",THDHSPP,CDTSDHP,CCTSDSH,DDSDHHH,TPCTTBB,SCDHTPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1COC_m5AnMpP4J8GazleFT5_QTq7t9Twn,Hexagon,3,THDHTHH,TBTTPCP,CHSBPHC,HSDBSBD,BBBBBBB,BBBBBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/Cht8r24,Blank,"0,3",THDPCTH,BSSHPBC,DTHHBDH,DSHSSDB,CCCSTBH,PBCBBTD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/291262265829752833/667869033504440330/D2_Corridors_Time_Titan_02.PNG,Blank,"1,4,5",THDSBSH,CHBHCTT,CCBCBPP,TPSTBHC,HTDBSTT,BTPSTDS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667826397364092958/unknown.png,Blank,"1,5",THDSPBC,BSBSTTS,CPCDTDP,TSSCHPH,SPDDBDT,DPTHPCH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667499790950465537/667502707887833114/6244bcb2d0aee7ef34625f996fe0011e.png,Blank,"2,5",THDSSCP,PTDPHSH,CHPSSDD,SDBHDHD,CHDSHTD,SHHBHDD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667876688553705492/destiny2_2020-01-17_19-43-16.png,Diamond,"0,3,5",THDTTBT,HDSBCHH,DDCHHHB,CDBSDTD,PSTPCTD,BHCSCPB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667554621857988628/unknown.png,Snake,"3,5",THHBTHP,TDTSTSD,SCDCTHC,CCCBCHD,DBBHHBB,DTPHCCD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/file/d/12chf21bTWAbtvtBHlbEm3M8rVlIyQivX/view?usp=sharing,Clover,1,THHCBBH,SBCCDPS,PCSSCDP,HPCDSTD,HPBPDTS,BPHHBCT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/V5DysrV.jpg,Blank,2,THHDHPC,DHBSSDT,DSPTPTT,TDSSHBC,HBTTCBH,BSDHPPH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667499790950465537/667512531773816856/525fd6b27e9bb2f0614b4a66bb633563.png,Blank,"1,3,4",THHDPPH,CTPSSBH,PBTHPSB,HSPPTDT,DTDHPST,TBSHHHS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/feff745c72ea252f4ccfa8617b227053-png.jpg,Blank,1,THHDTHH,HSHPPCC,BSBBSCT,PTCTTHS,TBHBTDC,STPPPTP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/52b6257da826f5c88854753e0c2a3f4b,Blank,4,THHHCCT,HSBTTDH,DCTCBBC,PPBBPBP,DBSTPDH,BTPDSBS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1QH20wv7QrfCE6pfe3eaCEUB6fgU_Kkgx,Blank,2,THHHDPS,PCHTDBC,STTBCHP,PBDPDPS,BPHHBBT,TBPHCDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1RGWiLSSRXGu0MS2yptOTSrGsVGYwblDb,Blank,2,THHHDPS,PCHTDBC,STTBCHP,PBDPDPS,BPHHBBT,TBPHCDD,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1RGWiLSSRXGu0MS2yptOTSrGsVGYwblDb,Blank,2,THHHDPS,PCHTDBC,STTBCHP,PBDPDPS,BPHHBBT,TBPHCDD,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://i.gyazo.com/thumb/1200/ddc82690d84c6a010efb894e0a85db03-jpg.jpg,Blank,4,THHPHCC,TCPTTBT,DDDHHSS,PTHDPST,HTDBBPT,HPSSTHH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/SWs4edN,Blank,4,THHPTPC,TPSCDPD,HPBDHDS,TPSBBHD,DTPTHBS,BPPCDBT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=12akglU34_JNTO6tp0YndPbLV48pzNaeK,Blank,"0,2,4",THHSTSB,SSDBTDC,CPSCBTC,TTHDBBB,BBTSCHS,TPSTTTP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668181669106286593/668186957402210304/f509396a7ca70d423d4e949933e467c3.png,Blank,"1,5",THHTHHB,DHPDCSP,DTHBBDP,SCTSBBB,DTHDPTT,DSTBSCP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.16 - 22.15.55.03.png,Plus,5,THHTSHD,CDCSDBH,BHHSPBD,HSHPHPC,TDPHDTH,TSCBHTH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 07.49.17.29.png,Plus,5,THHTSHD,CDCSDBH,BHHSPBD,HSHPHPC,TDPHDTH,TSCBHTH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/666872924967403550/667216758758965258/unknown.png,Blank,4,THPBCCB,SPHDTTT,HCTSPCP,SCCBTBS,DSPPHHC,DSBPBCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/gallery/CjLXNm2,Blank,"1,2,4",THPBDHP,CSBDBDP,DHCTDTB,PBTDDCH,CPBCDTB,BTTSSPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
